match_id,league,date,time,kickoff_time_utc,home_team,away_team,home_goals,away_goals,result,home_odds,draw_odds,away_odds
D1_2024-12-15_dortmund_hoffenheim,D1,2024-12-15,16:30,2024-12-15 16:30:00+00:00,Dortmund,Hoffenheim,1,1,D,1.36,5.42,8.0
E0_2024-12-15_man-city_man-united,E0,2024-12-15,16:30,2024-12-15 16:30:00+00:00,Man City,Man United,1,2,A,1.54,4.79,5.5
I1_2024-12-15_como_roma,I1,2024-12-15,17:00,2024-12-15 17:00:00+00:00,Como,Roma,2,0,H,3.77,3.3,2.09
SP1_2024-12-15_sociedad_las-palmas,SP1,2024-12-15,17:30,2024-12-15 17:30:00+00:00,Sociedad,Las Palmas,0,0,D,1.34,4.89,10.63
SP1_2024-12-15_villarreal_betis,SP1,2024-12-15,17:30,2024-12-15 17:30:00+00:00,Villarreal,Betis,1,2,A,1.94,3.72,3.79
D1_2024-12-15_rb-leipzig_ein-frankfurt,D1,2024-12-15,18:30,2024-12-15 18:30:00+00:00,RB Leipzig,Ein Frankfurt,2,1,H,2.26,3.74,2.97
E0_2024-12-15_chelsea_brentford,E0,2024-12-15,19:00,2024-12-15 19:00:00+00:00,Chelsea,Brentford,2,1,H,1.35,5.84,7.68
E0_2024-12-15_southampton_tottenham,E0,2024-12-15,19:00,2024-12-15 19:00:00+00:00,Southampton,Tottenham,0,5,A,3.98,4.42,1.77
F1_2024-12-15_paris-sg_lyon,F1,2024-12-15,19:45,2024-12-15 19:45:00+00:00,Paris SG,Lyon,3,1,H,1.37,5.51,7.11
I1_2024-12-15_milan_genoa,I1,2024-12-15,19:45,2024-12-15 19:45:00+00:00,Milan,Genoa,0,0,D,1.52,4.16,6.6
SP1_2024-12-15_barcelona_leganes,SP1,2024-12-15,20:00,2024-12-15 20:00:00+00:00,Barcelona,Leganes,0,1,A,1.12,9.78,20.58
I1_2024-12-16_lazio_inter,I1,2024-12-16,19:45,2024-12-16 19:45:00+00:00,Lazio,Inter,0,6,A,3.5,3.29,2.18
E0_2024-12-16_bournemouth_west-ham,E0,2024-12-16,20:00,2024-12-16 20:00:00+00:00,Bournemouth,West Ham,1,1,D,1.74,4.18,4.41
F1_2024-12-18_monaco_paris-sg,F1,2024-12-18,20:00,2024-12-18 20:00:00+00:00,Monaco,Paris SG,2,4,A,4.24,3.95,1.78
SP1_2024-12-18_espanol_valencia,SP1,2024-12-18,20:30,2024-12-18 20:30:00+00:00,Espanol,Valencia,1,1,D,2.56,2.92,3.18
SP1_2024-12-18_villarreal_vallecano,SP1,2024-12-18,20:30,2024-12-18 20:30:00+00:00,Villarreal,Vallecano,1,1,D,1.78,3.78,4.57
D1_2024-12-20_bayern-munich_rb-leipzig,D1,2024-12-20,19:30,2024-12-20 19:30:00+00:00,Bayern Munich,RB Leipzig,5,1,H,1.21,7.21,11.88
I1_2024-12-20_verona_milan,I1,2024-12-20,19:45,2024-12-20 19:45:00+00:00,Verona,Milan,0,1,A,5.59,4.01,1.61
SP1_2024-12-20_girona_valladolid,SP1,2024-12-20,20:00,2024-12-20 20:00:00+00:00,Girona,Valladolid,3,0,H,1.35,4.96,9.11
E0_2024-12-21_aston-villa_man-city,E0,2024-12-21,12:30,2024-12-21 12:30:00+00:00,Aston Villa,Man City,2,1,H,3.2,3.63,2.19
SP1_2024-12-21_getafe_mallorca,SP1,2024-12-21,13:00,2024-12-21 13:00:00+00:00,Getafe,Mallorca,0,1,A,2.41,2.59,4.01
I1_2024-12-21_torino_bologna,I1,2024-12-21,14:00,2024-12-21 14:00:00+00:00,Torino,Bologna,0,2,A,3.51,2.85,2.42
D1_2024-12-21_ein-frankfurt_mainz,D1,2024-12-21,14:30,2024-12-21 14:30:00+00:00,Ein Frankfurt,Mainz,1,3,A,2.07,3.62,3.49
D1_2024-12-21_hoffenheim_m-gladbach,D1,2024-12-21,14:30,2024-12-21 14:30:00+00:00,Hoffenheim,M'gladbach,1,2,A,2.28,3.63,2.99
D1_2024-12-21_holstein-kiel_augsburg,D1,2024-12-21,14:30,2024-12-21 14:30:00+00:00,Holstein Kiel,Augsburg,5,1,H,3.43,3.4,2.16
D1_2024-12-21_stuttgart_st-pauli,D1,2024-12-21,14:30,2024-12-21 14:30:00+00:00,Stuttgart,St Pauli,0,1,A,1.47,4.61,6.54
D1_2024-12-21_werder-bremen_union-berlin,D1,2024-12-21,14:30,2024-12-21 14:30:00+00:00,Werder Bremen,Union Berlin,4,1,H,2.26,3.26,3.35
E0_2024-12-21_brentford_nott-m-forest,E0,2024-12-21,15:00,2024-12-21 15:00:00+00:00,Brentford,Nott'm Forest,0,2,A,2.49,3.58,2.75
E0_2024-12-21_ipswich_newcastle,E0,2024-12-21,15:00,2024-12-21 15:00:00+00:00,Ipswich,Newcastle,0,4,A,4.69,4.04,1.72
E0_2024-12-21_west-ham_brighton,E0,2024-12-21,15:00,2024-12-21 15:00:00+00:00,West Ham,Brighton,1,1,D,2.77,3.63,2.46
SP1_2024-12-21_celta_sociedad,SP1,2024-12-21,15:15,2024-12-21 15:15:00+00:00,Celta,Sociedad,2,0,H,2.84,2.97,2.79
I1_2024-12-21_genoa_napoli,I1,2024-12-21,17:00,2024-12-21 17:00:00+00:00,Genoa,Napoli,1,2,A,5.6,3.52,1.7
D1_2024-12-21_leverkusen_freiburg,D1,2024-12-21,17:30,2024-12-21 17:30:00+00:00,Leverkusen,Freiburg,5,1,H,1.39,4.95,7.74
E0_2024-12-21_crystal-palace_arsenal,E0,2024-12-21,17:30,2024-12-21 17:30:00+00:00,Crystal Palace,Arsenal,1,5,A,7.14,4.42,1.48
SP1_2024-12-21_osasuna_ath-bilbao,SP1,2024-12-21,17:30,2024-12-21 17:30:00+00:00,Osasuna,Ath Bilbao,1,2,A,4.23,3.12,2.03
I1_2024-12-21_lecce_lazio,I1,2024-12-21,19:45,2024-12-21 19:45:00+00:00,Lecce,Lazio,1,2,A,5.79,3.98,1.6
SP1_2024-12-21_barcelona_ath-madrid,SP1,2024-12-21,20:00,2024-12-21 20:00:00+00:00,Barcelona,Ath Madrid,1,2,A,2.0,3.71,3.59
I1_2024-12-22_roma_parma,I1,2024-12-22,11:30,2024-12-22 11:30:00+00:00,Roma,Parma,5,0,H,1.39,4.9,7.83
SP1_2024-12-22_valencia_alaves,SP1,2024-12-22,13:00,2024-12-22 13:00:00+00:00,Valencia,Alaves,2,2,D,2.12,3.12,3.89
E0_2024-12-22_everton_chelsea,E0,2024-12-22,14:00,2024-12-22 14:00:00+00:00,Everton,Chelsea,0,0,D,4.84,4.12,1.68
E0_2024-12-22_fulham_southampton,E0,2024-12-22,14:00,2024-12-22 14:00:00+00:00,Fulham,Southampton,0,0,D,1.62,4.18,5.45
E0_2024-12-22_leicester_wolves,E0,2024-12-22,14:00,2024-12-22 14:00:00+00:00,Leicester,Wolves,0,3,A,2.92,3.43,2.44
E0_2024-12-22_man-united_bournemouth,E0,2024-12-22,14:00,2024-12-22 14:00:00+00:00,Man United,Bournemouth,0,3,A,1.86,3.75,4.2
I1_2024-12-22_venezia_cagliari,I1,2024-12-22,14:00,2024-12-22 14:00:00+00:00,Venezia,Cagliari,2,1,H,2.57,3.18,2.89
D1_2024-12-22_bochum_heidenheim,D1,2024-12-22,14:30,2024-12-22 14:30:00+00:00,Bochum,Heidenheim,2,0,H,2.1,3.49,3.5
SP1_2024-12-22_real-madrid_sevilla,SP1,2024-12-22,15:15,2024-12-22 15:15:00+00:00,Real Madrid,Sevilla,4,2,H,1.25,6.41,10.64
D1_2024-12-22_wolfsburg_dortmund,D1,2024-12-22,16:30,2024-12-22 16:30:00+00:00,Wolfsburg,Dortmund,1,3,A,3.18,3.72,2.15
E0_2024-12-22_tottenham_liverpool,E0,2024-12-22,16:30,2024-12-22 16:30:00+00:00,Tottenham,Liverpool,3,6,A,4.69,4.57,1.64
I1_2024-12-22_atalanta_empoli,I1,2024-12-22,17:00,2024-12-22 17:00:00+00:00,Atalanta,Empoli,3,2,H,1.27,5.83,10.48
SP1_2024-12-22_las-palmas_espanol,SP1,2024-12-22,17:30,2024-12-22 17:30:00+00:00,Las Palmas,Espanol,1,0,H,2.08,3.23,3.87
SP1_2024-12-22_leganes_villarreal,SP1,2024-12-22,17:30,2024-12-22 17:30:00+00:00,Leganes,Villarreal,2,5,A,4.21,3.51,1.9
I1_2024-12-22_monza_juventus,I1,2024-12-22,19:45,2024-12-22 19:45:00+00:00,Monza,Juventus,1,2,A,6.73,3.72,1.58
SP1_2024-12-22_betis_vallecano,SP1,2024-12-22,20:00,2024-12-22 20:00:00+00:00,Betis,Vallecano,1,1,D,1.72,3.7,5.09
I1_2024-12-23_fiorentina_udinese,I1,2024-12-23,17:30,2024-12-23 17:30:00+00:00,Fiorentina,Udinese,1,2,A,1.61,3.98,5.67
I1_2024-12-23_inter_como,I1,2024-12-23,19:45,2024-12-23 19:45:00+00:00,Inter,Como,2,0,H,1.34,5.19,9.08
E0_2024-12-26_man-city_everton,E0,2024-12-26,12:30,2024-12-26 12:30:00+00:00,Man City,Everton,1,1,D,1.34,5.41,8.72
E0_2024-12-26_bournemouth_crystal-palace,E0,2024-12-26,15:00,2024-12-26 15:00:00+00:00,Bournemouth,Crystal Palace,0,0,D,2.08,3.64,3.47
E0_2024-12-26_chelsea_fulham,E0,2024-12-26,15:00,2024-12-26 15:00:00+00:00,Chelsea,Fulham,1,2,A,1.46,4.92,6.28
E0_2024-12-26_newcastle_aston-villa,E0,2024-12-26,15:00,2024-12-26 15:00:00+00:00,Newcastle,Aston Villa,3,0,H,1.94,3.79,3.8
E0_2024-12-26_nott-m-forest_tottenham,E0,2024-12-26,15:00,2024-12-26 15:00:00+00:00,Nott'm Forest,Tottenham,1,0,H,2.16,3.91,3.07
E0_2024-12-26_southampton_west-ham,E0,2024-12-26,15:00,2024-12-26 15:00:00+00:00,Southampton,West Ham,0,1,A,3.08,3.52,2.29
E0_2024-12-26_wolves_man-united,E0,2024-12-26,17:30,2024-12-26 17:30:00+00:00,Wolves,Man United,2,0,H,4.35,3.81,1.82
E0_2024-12-26_liverpool_leicester,E0,2024-12-26,20:00,2024-12-26 20:00:00+00:00,Liverpool,Leicester,3,1,H,1.08,12.79,27.21
E0_2024-12-27_brighton_brentford,E0,2024-12-27,19:30,2024-12-27 19:30:00+00:00,Brighton,Brentford,0,0,D,1.62,4.5,4.89
E0_2024-12-27_arsenal_ipswich,E0,2024-12-27,20:15,2024-12-27 20:15:00+00:00,Arsenal,Ipswich,1,0,H,1.14,8.78,18.59
I1_2024-12-28_empoli_genoa,I1,2024-12-28,14:00,2024-12-28 14:00:00+00:00,Empoli,Genoa,1,2,A,2.56,2.82,3.26
I1_2024-12-28_parma_monza,I1,2024-12-28,14:00,2024-12-28 14:00:00+00:00,Parma,Monza,2,1,H,2.59,3.25,2.82
I1_2024-12-28_cagliari_inter,I1,2024-12-28,17:00,2024-12-28 17:00:00+00:00,Cagliari,Inter,0,3,A,7.87,4.84,1.39
I1_2024-12-28_lazio_atalanta,I1,2024-12-28,19:45,2024-12-28 19:45:00+00:00,Lazio,Atalanta,1,1,D,3.16,3.19,2.38
I1_2024-12-29_udinese_torino,I1,2024-12-29,11:30,2024-12-29 11:30:00+00:00,Udinese,Torino,2,2,D,2.29,2.96,3.61
I1_2024-12-29_napoli_venezia,I1,2024-12-29,14:00,2024-12-29 14:00:00+00:00,Napoli,Venezia,1,0,H,1.27,5.68,11.36
E0_2024-12-29_leicester_man-city,E0,2024-12-29,14:30,2024-12-29 14:30:00+00:00,Leicester,Man City,0,2,A,9.62,6.36,1.27
E0_2024-12-29_crystal-palace_southampton,E0,2024-12-29,15:00,2024-12-29 15:00:00+00:00,Crystal Palace,Southampton,2,1,H,1.53,4.34,6.2
E0_2024-12-29_everton_nott-m-forest,E0,2024-12-29,15:00,2024-12-29 15:00:00+00:00,Everton,Nott'm Forest,0,2,A,2.69,3.08,2.89
E0_2024-12-29_fulham_bournemouth,E0,2024-12-29,15:00,2024-12-29 15:00:00+00:00,Fulham,Bournemouth,2,2,D,2.3,3.43,3.18
E0_2024-12-29_tottenham_wolves,E0,2024-12-29,15:00,2024-12-29 15:00:00+00:00,Tottenham,Wolves,2,2,D,1.66,4.53,4.58
I1_2024-12-29_juventus_fiorentina,I1,2024-12-29,17:00,2024-12-29 17:00:00+00:00,Juventus,Fiorentina,2,2,D,1.9,3.31,4.51
E0_2024-12-29_west-ham_liverpool,E0,2024-12-29,17:15,2024-12-29 17:15:00+00:00,West Ham,Liverpool,0,5,A,7.44,5.35,1.38
I1_2024-12-29_milan_roma,I1,2024-12-29,19:45,2024-12-29 19:45:00+00:00,Milan,Roma,1,1,D,2.35,3.15,3.25
I1_2024-12-30_como_lecce,I1,2024-12-30,17:30,2024-12-30 17:30:00+00:00,Como,Lecce,2,0,H,1.66,3.72,5.6
E0_2024-12-30_aston-villa_brighton,E0,2024-12-30,19:45,2024-12-30 19:45:00+00:00,Aston Villa,Brighton,2,2,D,1.89,3.73,4.06
E0_2024-12-30_ipswich_chelsea,E0,2024-12-30,19:45,2024-12-30 19:45:00+00:00,Ipswich,Chelsea,2,0,H,7.45,5.18,1.39
I1_2024-12-30_bologna_verona,I1,2024-12-30,19:45,2024-12-30 19:45:00+00:00,Bologna,Verona,2,3,A,1.52,4.06,6.78
E0_2024-12-30_man-united_newcastle,E0,2024-12-30,20:00,2024-12-30 20:00:00+00:00,Man United,Newcastle,0,2,A,2.74,3.53,2.52
E0_2025-01-01_brentford_arsenal,E0,2025-01-01,17:30,2025-01-01 17:30:00+00:00,Brentford,Arsenal,1,3,A,5.87,4.46,1.54
F1_2025-01-03_nice_rennes,F1,2025-01-03,20:00,2025-01-03 20:00:00+00:00,Nice,Rennes,3,2,H,2.36,3.21,3.15
SP1_2025-01-03_valencia_real-madrid,SP1,2025-01-03,20:00,2025-01-03 20:00:00+00:00,Valencia,Real Madrid,1,2,A,7.34,4.8,1.42
E0_2025-01-04_tottenham_newcastle,E0,2025-01-04,12:30,2025-01-04 12:30:00+00:00,Tottenham,Newcastle,1,2,A,3.81,4.5,1.79
I1_2025-01-04_venezia_empoli,I1,2025-01-04,14:00,2025-01-04 14:00:00+00:00,Venezia,Empoli,1,1,D,2.61,3.01,2.97
E0_2025-01-04_aston-villa_leicester,E0,2025-01-04,15:00,2025-01-04 15:00:00+00:00,Aston Villa,Leicester,2,1,H,1.33,5.63,8.49
E0_2025-01-04_bournemouth_everton,E0,2025-01-04,15:00,2025-01-04 15:00:00+00:00,Bournemouth,Everton,1,0,H,1.69,3.86,5.1
E0_2025-01-04_crystal-palace_chelsea,E0,2025-01-04,15:00,2025-01-04 15:00:00+00:00,Crystal Palace,Chelsea,1,1,D,3.58,3.84,1.98
E0_2025-01-04_man-city_west-ham,E0,2025-01-04,15:00,2025-01-04 15:00:00+00:00,Man City,West Ham,4,1,H,1.24,6.97,10.25
E0_2025-01-04_southampton_brentford,E0,2025-01-04,15:00,2025-01-04 15:00:00+00:00,Southampton,Brentford,0,5,A,3.33,3.58,2.15
F1_2025-01-04_st-etienne_reims,F1,2025-01-04,16:00,2025-01-04 16:00:00+00:00,St Etienne,Reims,3,1,H,3.48,3.44,2.11
I1_2025-01-04_fiorentina_napoli,I1,2025-01-04,17:00,2025-01-04 17:00:00+00:00,Fiorentina,Napoli,0,3,A,3.44,3.04,2.32
E0_2025-01-04_brighton_arsenal,E0,2025-01-04,17:30,2025-01-04 17:30:00+00:00,Brighton,Arsenal,1,1,D,4.74,3.59,1.81
F1_2025-01-04_lille_nantes,F1,2025-01-04,18:00,2025-01-04 18:00:00+00:00,Lille,Nantes,1,1,D,1.51,4.19,6.59
I1_2025-01-04_verona_udinese,I1,2025-01-04,19:45,2025-01-04 19:45:00+00:00,Verona,Udinese,0,0,D,3.15,2.96,2.52
F1_2025-01-04_lyon_montpellier,F1,2025-01-04,20:00,2025-01-04 20:00:00+00:00,Lyon,Montpellier,1,0,H,1.35,5.53,7.78
I1_2025-01-05_monza_cagliari,I1,2025-01-05,11:30,2025-01-05 11:30:00+00:00,Monza,Cagliari,1,2,A,2.42,3.13,3.15
E0_2025-01-05_fulham_ipswich,E0,2025-01-05,14:00,2025-01-05 14:00:00+00:00,Fulham,Ipswich,2,2,D,1.56,4.16,6.02
F1_2025-01-05_angers_brest,F1,2025-01-05,14:00,2025-01-05 14:00:00+00:00,Angers,Brest,2,0,H,3.35,3.17,2.28
F1_2025-01-05_lens_toulouse,F1,2025-01-05,14:00,2025-01-05 14:00:00+00:00,Lens,Toulouse,0,1,A,2.0,3.44,3.81
F1_2025-01-05_strasbourg_auxerre,F1,2025-01-05,14:00,2025-01-05 14:00:00+00:00,Strasbourg,Auxerre,3,1,H,1.81,3.83,4.16
I1_2025-01-05_lecce_genoa,I1,2025-01-05,14:00,2025-01-05 14:00:00+00:00,Lecce,Genoa,0,0,D,2.92,2.93,2.71
E0_2025-01-05_liverpool_man-united,E0,2025-01-05,16:30,2025-01-05 16:30:00+00:00,Liverpool,Man United,2,2,D,1.36,5.42,7.9
I1_2025-01-05_torino_parma,I1,2025-01-05,17:00,2025-01-05 17:00:00+00:00,Torino,Parma,0,0,D,1.76,3.57,4.94
F1_2025-01-05_marseille_le-havre,F1,2025-01-05,19:45,2025-01-05 19:45:00+00:00,Marseille,Le Havre,5,1,H,1.3,5.33,10.41
I1_2025-01-05_roma_lazio,I1,2025-01-05,19:45,2025-01-05 19:45:00+00:00,Roma,Lazio,2,0,H,2.53,3.03,3.08
E0_2025-01-06_wolves_nott-m-forest,E0,2025-01-06,20:00,2025-01-06 20:00:00+00:00,Wolves,Nott'm Forest,0,3,A,3.86,3.46,2.01
F1_2025-01-10_nantes_monaco,F1,2025-01-10,18:00,2025-01-10 18:00:00+00:00,Nantes,Monaco,2,2,D,3.87,3.33,2.04
D1_2025-01-10_dortmund_leverkusen,D1,2025-01-10,19:30,2025-01-10 19:30:00+00:00,Dortmund,Leverkusen,2,3,A,3.65,3.76,1.97
I1_2025-01-10_lazio_como,I1,2025-01-10,19:45,2025-01-10 19:45:00+00:00,Lazio,Como,1,1,D,2.01,3.43,3.86
SP1_2025-01-10_vallecano_celta,SP1,2025-01-10,20:00,2025-01-10 20:00:00+00:00,Vallecano,Celta,2,1,H,2.85,3.14,2.64
F1_2025-01-10_auxerre_lille,F1,2025-01-10,20:05,2025-01-10 20:05:00+00:00,Auxerre,Lille,0,0,D,4.86,3.65,1.75
SP1_2025-01-11_alaves_girona,SP1,2025-01-11,13:00,2025-01-11 13:00:00+00:00,Alaves,Girona,0,1,A,3.19,3.08,2.44
I1_2025-01-11_empoli_lecce,I1,2025-01-11,14:00,2025-01-11 14:00:00+00:00,Empoli,Lecce,1,3,A,2.05,3.11,4.2
I1_2025-01-11_udinese_atalanta,I1,2025-01-11,14:00,2025-01-11 14:00:00+00:00,Udinese,Atalanta,0,0,D,5.77,3.83,1.62
D1_2025-01-11_freiburg_holstein-kiel,D1,2025-01-11,14:30,2025-01-11 14:30:00+00:00,Freiburg,Holstein Kiel,3,2,H,1.44,4.87,6.6
D1_2025-01-11_heidenheim_union-berlin,D1,2025-01-11,14:30,2025-01-11 14:30:00+00:00,Heidenheim,Union Berlin,2,0,H,3.16,3.33,2.31
D1_2025-01-11_hoffenheim_wolfsburg,D1,2025-01-11,14:30,2025-01-11 14:30:00+00:00,Hoffenheim,Wolfsburg,0,1,A,2.33,3.44,3.02
D1_2025-01-11_mainz_bochum,D1,2025-01-11,14:30,2025-01-11 14:30:00+00:00,Mainz,Bochum,2,0,H,1.66,3.95,5.18
D1_2025-01-11_st-pauli_ein-frankfurt,D1,2025-01-11,14:30,2025-01-11 14:30:00+00:00,St Pauli,Ein Frankfurt,0,1,A,3.46,3.42,2.15
SP1_2025-01-11_valladolid_betis,SP1,2025-01-11,15:15,2025-01-11 15:15:00+00:00,Valladolid,Betis,1,0,H,4.94,3.57,1.76
F1_2025-01-11_brest_lyon,F1,2025-01-11,16:00,2025-01-11 16:00:00+00:00,Brest,Lyon,2,1,H,3.46,3.51,2.1
I1_2025-01-11_torino_juventus,I1,2025-01-11,17:00,2025-01-11 17:00:00+00:00,Torino,Juventus,1,1,D,4.41,2.97,2.05
D1_2025-01-11_m-gladbach_bayern-munich,D1,2025-01-11,17:30,2025-01-11 17:30:00+00:00,M'gladbach,Bayern Munich,0,1,A,8.08,5.65,1.34
SP1_2025-01-11_espanol_leganes,SP1,2025-01-11,17:30,2025-01-11 17:30:00+00:00,Espanol,Leganes,1,1,D,2.16,2.94,4.1
F1_2025-01-11_reims_nice,F1,2025-01-11,18:00,2025-01-11 18:00:00+00:00,Reims,Nice,2,4,A,2.85,3.27,2.53
I1_2025-01-11_milan_cagliari,I1,2025-01-11,19:45,2025-01-11 19:45:00+00:00,Milan,Cagliari,1,1,D,1.33,5.35,9.05
SP1_2025-01-11_sevilla_valencia,SP1,2025-01-11,20:00,2025-01-11 20:00:00+00:00,Sevilla,Valencia,1,1,D,2.1,3.2,3.86
F1_2025-01-11_rennes_marseille,F1,2025-01-11,20:05,2025-01-11 20:05:00+00:00,Rennes,Marseille,1,2,A,3.24,3.24,2.31
I1_2025-01-12_genoa_parma,I1,2025-01-12,11:30,2025-01-12 11:30:00+00:00,Genoa,Parma,1,0,H,1.98,3.32,4.05
SP1_2025-01-12_las-palmas_getafe,SP1,2025-01-12,13:00,2025-01-12 13:00:00+00:00,Las Palmas,Getafe,1,2,A,2.5,2.76,3.49
F1_2025-01-12_le-havre_lens,F1,2025-01-12,14:00,2025-01-12 14:00:00+00:00,Le Havre,Lens,1,2,A,6.21,3.99,1.56
I1_2025-01-12_venezia_inter,I1,2025-01-12,14:00,2025-01-12 14:00:00+00:00,Venezia,Inter,0,1,A,9.58,5.15,1.33
D1_2025-01-12_rb-leipzig_werder-bremen,D1,2025-01-12,14:30,2025-01-12 14:30:00+00:00,RB Leipzig,Werder Bremen,4,2,H,1.88,3.84,3.88
SP1_2025-01-12_ath-madrid_osasuna,SP1,2025-01-12,15:15,2025-01-12 15:15:00+00:00,Ath Madrid,Osasuna,1,0,H,1.31,5.14,10.93
F1_2025-01-12_montpellier_angers,F1,2025-01-12,16:15,2025-01-12 16:15:00+00:00,Montpellier,Angers,1,3,A,2.08,3.37,3.63
F1_2025-01-12_toulouse_strasbourg,F1,2025-01-12,16:15,2025-01-12 16:15:00+00:00,Toulouse,Strasbourg,1,2,A,1.96,3.5,3.91
D1_2025-01-12_augsburg_stuttgart,D1,2025-01-12,16:30,2025-01-12 16:30:00+00:00,Augsburg,Stuttgart,0,1,A,3.95,3.65,1.92
I1_2025-01-12_bologna_roma,I1,2025-01-12,17:00,2025-01-12 17:00:00+00:00,Bologna,Roma,2,2,D,2.69,3.12,2.8
F1_2025-01-12_paris-sg_st-etienne,F1,2025-01-12,19:45,2025-01-12 19:45:00+00:00,Paris SG,St Etienne,2,1,H,1.1,10.63,20.31
I1_2025-01-12_napoli_verona,I1,2025-01-12,19:45,2025-01-12 19:45:00+00:00,Napoli,Verona,2,0,H,1.32,5.04,10.34
I1_2025-01-13_monza_fiorentina,I1,2025-01-13,19:45,2025-01-13 19:45:00+00:00,Monza,Fiorentina,2,1,H,4.37,3.4,1.9
SP1_2025-01-13_sociedad_villarreal,SP1,2025-01-13,20:00,2025-01-13 20:00:00+00:00,Sociedad,Villarreal,1,0,H,2.0,3.38,3.99
D1_2025-01-14_holstein-kiel_dortmund,D1,2025-01-14,17:30,2025-01-14 17:30:00+00:00,Holstein Kiel,Dortmund,4,2,H,6.48,4.79,1.46
I1_2025-01-14_como_milan,I1,2025-01-14,17:30,2025-01-14 17:30:00+00:00,Como,Milan,1,2,A,4.44,3.57,1.84
D1_2025-01-14_ein-frankfurt_freiburg,D1,2025-01-14,19:30,2025-01-14 19:30:00+00:00,Ein Frankfurt,Freiburg,4,1,H,1.7,4.15,4.59
D1_2025-01-14_leverkusen_mainz,D1,2025-01-14,19:30,2025-01-14 19:30:00+00:00,Leverkusen,Mainz,1,0,H,1.36,5.13,8.66
D1_2025-01-14_wolfsburg_m-gladbach,D1,2025-01-14,19:30,2025-01-14 19:30:00+00:00,Wolfsburg,M'gladbach,5,1,H,1.9,3.75,3.93
E0_2025-01-14_brentford_man-city,E0,2025-01-14,19:30,2025-01-14 19:30:00+00:00,Brentford,Man City,2,2,D,5.16,4.47,1.6
E0_2025-01-14_chelsea_bournemouth,E0,2025-01-14,19:30,2025-01-14 19:30:00+00:00,Chelsea,Bournemouth,2,2,D,1.52,4.75,5.54
E0_2025-01-14_west-ham_fulham,E0,2025-01-14,19:30,2025-01-14 19:30:00+00:00,West Ham,Fulham,3,2,H,3.07,3.3,2.42
I1_2025-01-14_atalanta_juventus,I1,2025-01-14,19:45,2025-01-14 19:45:00+00:00,Atalanta,Juventus,1,1,D,2.14,3.13,3.78
E0_2025-01-14_nott-m-forest_liverpool,E0,2025-01-14,20:00,2025-01-14 20:00:00+00:00,Nott'm Forest,Liverpool,1,1,D,5.37,4.2,1.61
D1_2025-01-15_bochum_st-pauli,D1,2025-01-15,17:30,2025-01-15 17:30:00+00:00,Bochum,St Pauli,1,0,H,2.56,3.21,2.89
D1_2025-01-15_bayern-munich_hoffenheim,D1,2025-01-15,19:30,2025-01-15 19:30:00+00:00,Bayern Munich,Hoffenheim,5,0,H,1.11,10.48,20.64
D1_2025-01-15_stuttgart_rb-leipzig,D1,2025-01-15,19:30,2025-01-15 19:30:00+00:00,Stuttgart,RB Leipzig,2,1,H,1.99,3.8,3.52
D1_2025-01-15_union-berlin_augsburg,D1,2025-01-15,19:30,2025-01-15 19:30:00+00:00,Union Berlin,Augsburg,0,2,A,2.14,3.28,3.62
D1_2025-01-15_werder-bremen_heidenheim,D1,2025-01-15,19:30,2025-01-15 19:30:00+00:00,Werder Bremen,Heidenheim,3,3,D,1.74,3.99,4.44
E0_2025-01-15_everton_aston-villa,E0,2025-01-15,19:30,2025-01-15 19:30:00+00:00,Everton,Aston Villa,0,1,A,3.48,3.11,2.29
E0_2025-01-15_leicester_crystal-palace,E0,2025-01-15,19:30,2025-01-15 19:30:00+00:00,Leicester,Crystal Palace,0,2,A,3.93,3.61,1.95
E0_2025-01-15_newcastle_wolves,E0,2025-01-15,19:30,2025-01-15 19:30:00+00:00,Newcastle,Wolves,3,0,H,1.37,5.26,7.88
I1_2025-01-15_inter_bologna,I1,2025-01-15,19:45,2025-01-15 19:45:00+00:00,Inter,Bologna,2,2,D,1.52,4.13,6.57
E0_2025-01-15_arsenal_tottenham,E0,2025-01-15,20:00,2025-01-15 20:00:00+00:00,Arsenal,Tottenham,2,1,H,1.38,5.31,7.55
E0_2025-01-16_ipswich_brighton,E0,2025-01-16,19:30,2025-01-16 19:30:00+00:00,Ipswich,Brighton,0,2,A,3.81,3.66,1.97
E0_2025-01-16_man-united_southampton,E0,2025-01-16,20:00,2025-01-16 20:00:00+00:00,Man United,Southampton,3,1,H,1.28,5.94,10.77
F1_2025-01-17_montpellier_monaco,F1,2025-01-17,18:00,2025-01-17 18:00:00+00:00,Montpellier,Monaco,2,1,H,5.09,4.3,1.6
D1_2025-01-17_ein-frankfurt_dortmund,D1,2025-01-17,19:30,2025-01-17 19:30:00+00:00,Ein Frankfurt,Dortmund,2,0,H,2.76,3.53,2.49
I1_2025-01-17_roma_genoa,I1,2025-01-17,19:45,2025-01-17 19:45:00+00:00,Roma,Genoa,3,1,H,1.47,4.23,7.41
SP1_2025-01-17_espanol_valladolid,SP1,2025-01-17,20:00,2025-01-17 20:00:00+00:00,Espanol,Valladolid,2,1,H,1.81,3.32,5.17
F1_2025-01-17_lille_nice,F1,2025-01-17,20:05,2025-01-17 20:05:00+00:00,Lille,Nice,2,1,H,1.98,3.42,3.96
